pl_name,pl_bmasse,pl_rade,pl_dens,pl_radeerr1,pl_radeerr2,pl_bmasseerr1,pl_bmasseerr2,discoverymethod,disc_facility,pl_controv_flag,sy_dist
"18 Del b",3273.50000,12.500,9.210000,,,,,"Radial Velocity","Okayama Astrophysical Observatory",0,76.2220000
"Kepler-986 b",6.17000,2.360,2.580000,0.290,-0.190,,,"Transit","Kepler",0,548.3640000
"MOA-bin-1L b",1200.00000,13.000,3.000000,,,670.00000,-670.00000,"Microlensing","MOA",0,5100.0000000
"WASP-1 b",271.41500,16.623,0.348000,0.269,-0.381,18.11600,-16.52600,"Transit","SuperWASP",0,393.0720000
"WASP-95 b",457.67520,13.787,0.840000,1.009,-1.009,88.99240,-88.99240,"Transit","SuperWASP",0,137.5440000
"gam Lib c",1455.66140,12.900,3.730000,,,143.02350,-136.66690,"Radial Velocity","Okayama Astrophysical Observatory",0,47.4017000
"TOI-150.01",797.75330,14.067,1.680000,0.235,-0.213,38.13960,-38.13960,"Transit","Transiting Exoplanet Survey Satellite (TESS)",0,336.2670000
"HD 25015 b",1423.87840,12.900,3.640000,,,95.34900,-88.99240,"Radial Velocity","La Silla Observatory",0,37.4330000
"GJ 676 A b",2129.46100,12.700,5.710000,,,572.09400,-476.74500,"Radial Velocity","La Silla Observatory",0,16.0272000
"alf Ari b",572.07000,13.400,1.310000,,,63.56300,-63.56300,"Radial Velocity","Bohyunsan Optical Astronomical Observatory",0,20.2101900
"Kepler-995 b",7.75000,2.700,2.160000,0.190,-0.170,,,"Transit","Kepler",0,609.6380000
"Kepler-340 c",11.30000,3.370,1.620000,0.770,-0.770,,,"Transit","Kepler",0,808.7620000
"Kepler-416 c",6.57000,2.450,2.450000,0.260,-0.160,,,"Transit Timing Variations","Kepler",0,690.8190000
"Kepler-633 b",3.29000,1.630,4.170000,0.310,-0.210,,,"Transit","Kepler",0,680.5400000
"Kepler-575 b",6.30000,2.390,2.540000,0.520,-0.210,,,"Transit","Kepler",0,853.9770000
"Kepler-320 b",1.55000,1.140,5.750000,0.540,-0.540,,,"Transit","Kepler",0,826.6130000
"Kepler-406 c",2.71000,0.850,24.390000,0.030,-0.030,1.80000,-1.80000,"Transit","Kepler",0,364.0300000
"HD 171028 b",832.71460,13.200,1.990000,,,50.85280,-50.85280,"Radial Velocity","La Silla Observatory",0,111.6590000
"GJ 179 b",260.61000,13.900,0.533000,,,22.25000,-22.25000,"Radial Velocity","W. M. Keck Observatory",0,12.3560000
"GJ 3942 b",7.14000,2.570,2.310000,,,0.59000,-0.59000,"Radial Velocity","Roque de los Muchachos Observatory",0,16.9287000
"KIC 10001893 d",,,,,,,,"Orbital Brightness Modulation","Kepler",1,1672.9400000
"OGLE-2013-BLG-0102L b",4100.00000,12.300,12.100000,,,600.00000,-600.00000,"Microlensing","OGLE",0,3040.0000000
"ups And d",3257.74117,12.500,9.170000,,,222.47988,-1048.83374,"Radial Velocity","Multiple Observatories",0,13.4054000
"Kepler-376 b",1.24000,1.070,5.560000,0.220,-0.220,,,"Transit","Kepler",0,923.0670000
"Kepler-369 b",1.51000,1.130,5.750000,0.060,-0.060,,,"Transit","Kepler",0,214.0000000
"Kepler-391 b",10.30000,3.200,1.730000,0.780,-0.780,,,"Transit","Kepler",0,869.2360000
"CoRoT-22 b",12.20000,4.880,0.249000,0.170,-0.390,14.00000,-8.80000,"Transit","CoRoT",0,627.1580000
"K2-139 b",123.00021,9.110,0.910000,0.170,-0.170,26.37989,-23.83725,"Transit","K2",0,153.8560000
"Kepler-1561 b",1.32000,1.090,5.600000,0.260,-0.180,,,"Transit","Kepler",0,839.0760000
"K2-268 c",7.70000,2.690,2.170000,0.240,-0.240,,,"Transit","K2",0,327.7830000
"1RXS J160929.1-210524 b",3000.00000,18.647,2.540000,,,300.00000,-300.00000,"Imaging","Gemini Observatory",0,139.1350000
"HAT-P-50 b",429.07050,14.437,0.780000,0.717,-0.717,23.20159,-23.20159,"Transit","HATNet",0,515.4580000
"Kepler-227 b",9.85000,3.110,1.800000,1.570,-1.570,,,"Transit","Kepler",0,1083.0600000
"Kepler-520 b",3.39000,1.660,4.070000,0.280,-0.100,,,"Transit","Kepler",0,623.9010000
"MOA-2010-BLG-477L b",480.00000,13.600,1.050000,,,300.00000,-100.00000,"Microlensing","MOA",0,2300.0000000
"TOI-157 b",375.03940,14.415,0.686000,0.258,-0.224,41.31790,-38.13960,"Transit","Transiting Exoplanet Survey Satellite (TESS)",0,355.6830000
"Qatar-6 b",212.31044,11.904,0.692000,0.796,-0.796,20.97678,-20.97678,"Transit","Qatar",0,100.8480000
"HD 158996 b",4449.62000,12.300,13.100000,,,731.00900,-731.00900,"Radial Velocity","Bohyunsan Optical Astronomical Observatory",0,283.6590000
"HD 68402 b",975.73810,13.100,2.390000,,,111.24050,-111.24050,"Radial Velocity","Multiple Observatories",0,78.4293000
"Kepler-577 b",7.04000,2.550,2.330000,0.380,-0.150,,,"Transit","Kepler",0,524.2470000
"K2-4 b",5.06000,2.100,3.000000,0.200,-0.190,,,"Transit","K2",0,231.8280000
"Kepler-48 e",657.00000,13.400,1.500000,,,25.00000,-25.00000,"Radial Velocity","W. M. Keck Observatory",0,306.7380000
"HAT-P-13 b",270.46200,14.258,0.362000,0.729,-0.729,12.07700,-12.07700,"Transit","HATNet",0,246.8100000
"HD 131664 b",6076.90960,12.100,18.800000,,,540.31100,-540.31100,"Radial Velocity","La Silla Observatory",0,52.8128000
"HD 116029 c",403.64410,13.700,0.863000,,,47.67450,-47.67450,"Radial Velocity","W. M. Keck Observatory",0,123.2450000
"HD 125612 c",17.48065,4.360,1.160000,,,3.17830,-3.17830,"Radial Velocity","La Silla Observatory",0,57.6207000
"HAT-P-69 b",1137.83140,18.786,1.020000,0.572,-0.370,184.34140,-184.34140,"Transit","HATNet",0,341.2630000
"HATS-23 b",467.21010,20.849,0.290000,3.363,-4.484,22.88376,-22.88376,"Transit","HATSouth",0,639.0040000
"GJ 3323 b",2.02000,1.230,5.960000,,,0.26000,-0.25000,"Radial Velocity","La Silla Observatory",0,5.3748400
"GJ 328 b",731.00000,13.300,1.710000,,,41.32000,-41.32000,"Radial Velocity","McDonald Observatory",0,20.5266000
"HATS-60 b",210.40346,12.924,0.537000,0.594,-0.594,17.48065,-17.48065,"Transit","HATSouth",0,486.4740000
"CoRoT-12 b",291.43800,16.140,0.411000,1.460,-1.460,22.24700,-20.65800,"Transit","CoRoT",0,1126.3700000
"TOI-270 c",6.15000,2.355,2.600000,0.064,-0.064,0.37000,-0.37000,"Transit","Transiting Exoplanet Survey Satellite (TESS)",0,22.4793000
"Kepler-92 c",6.10000,2.600,1.910000,0.080,-0.080,1.80000,-1.80000,"Transit","Kepler",0,477.9920000
"WASP-84 b",220.56500,10.559,1.104000,0.247,-0.247,8.89900,-8.89900,"Transit","SuperWASP",0,100.5880000
"GJ 676 A c",2161.24400,12.700,5.800000,,,31.78300,-31.78300,"Radial Velocity","Paranal Observatory",0,16.0272000
"GJ 687 b",17.20000,4.320,1.170000,,,1.00000,-1.00000,"Radial Velocity","Lick Observatory",0,4.5493900
"OGLE-2008-BLG-355L b",1500.00000,12.900,3.840000,,,1200.00000,-700.00000,"Microlensing","OGLE",0,6800.0000000
"Kepler-119 c",0.72100,0.920,5.090000,0.350,-0.350,,,"Transit","Kepler",0,701.9960000
"MOA-2013-BLG-220L b",871.00000,13.200,2.080000,,,54.00000,-54.00000,"Microlensing","MOA",0,6720.0000000
"Kepler-1030 b",6.71000,2.480,2.420000,0.120,-0.180,,,"Transit","Kepler",0,758.7020000
"USco1556 b",4767.45000,12.300,14.100000,,,635.66000,-635.66000,"Imaging","Multiple Observatories",0,140.6350000
"GJ 1151 b",2.50000,1.390,5.120000,,,0.50000,-0.50000,"Radial Velocity","Multiple Observatories",0,8.0362500
"HR 858 d",5.32000,2.164,2.880000,0.086,-0.083,,,"Transit","Transiting Exoplanet Survey Satellite (TESS)",0,31.9640000
"K2-280 b",37.10000,7.500,0.480000,0.440,-0.440,5.60000,-5.60000,"Transit","K2",0,391.5370000
"K2-326 b",5.82000,2.280,2.700000,0.180,-0.180,,,"Transit","K2",0,282.3080000
"KELT-18 b",375.03940,17.598,0.377000,0.471,-0.404,34.96130,-34.96130,"Transit","KELT-North",0,321.3760000
"HD 39091 b",4099.98645,12.300,12.100000,,,667.43965,-540.30829,"Radial Velocity","Anglo-Australian Telescope",0,18.2702000
"HAT-P-28 b",198.95300,13.585,0.440000,1.267,-0.919,11.75900,-11.75900,"Transit","HATNet",0,401.3190000
"HD 18742 b",1080.62200,13.100,2.640000,,,381.39600,-381.39600,"Radial Velocity","W. M. Keck Observatory",0,162.6850000
"HD 33564 b",2892.10000,12.500,8.140000,,,,,"Radial Velocity","Haute-Provence Observatory",0,20.9531000
"HD 33142 b",440.19455,13.600,0.962000,,,20.34112,-20.34112,"Radial Velocity","W. M. Keck Observatory",0,121.3750000
"GJ 676 A e",8.10000,2.770,2.090000,,,0.70000,-0.70000,"Radial Velocity","La Silla Observatory",0,16.0272000
"HD 34445 f",37.90000,6.880,0.640000,,,6.50000,-6.50000,"Radial Velocity","Multiple Observatories",0,46.0907000
"HD 3167 d",6.90000,2.520,2.370000,,,0.71000,-0.71000,"Transit","W. M. Keck Observatory",0,47.2899000
"HATS-41 b",3082.95100,14.908,5.100000,3.251,-2.242,508.52800,-508.52800,"Transit","HATSouth",0,737.6680000
"HD 1461 b",6.44000,2.420,2.500000,,,0.61000,-0.61000,"Radial Velocity","W. M. Keck Observatory",0,23.4534000
"Kepler-1687 b",3.38000,1.656,4.090000,,,,,"Transit","Kepler",0,417.0140000
"Kepler-132 c",2.18000,1.280,5.710000,0.250,-0.250,,,"Transit","Kepler",0,349.5490000
"Kepler-347 b",4.54000,1.970,3.260000,0.940,-0.940,,,"Transit","Kepler",0,1298.8800000
"Kepler-537 b",2.57000,1.410,5.040000,0.060,-0.040,,,"Transit","Kepler",0,439.4000000
"Kepler-313 c",7.13000,2.570,2.310000,0.420,-0.420,,,"Transit","Kepler",0,1079.3952487
"K2-274 b",5.48000,2.200,2.830000,0.120,-0.120,,,"Transit","K2",0,228.3270000
"K2-30 b",184.02357,11.646,0.640000,0.560,-0.572,8.89924,-8.58141,"Transit","K2",0,333.0420000
"K2-90 c",2.24000,1.300,5.600000,0.130,-0.110,,,"Transit","K2",0,134.1880000
"HD 2685 b",371.86110,16.141,0.486000,0.560,-0.560,38.13960,-38.13960,"Transit","Transiting Exoplanet Survey Satellite (TESS)",0,196.8520000
"Kepler-1189 b",3.78000,1.770,3.750000,0.520,-0.480,,,"Transit","Kepler",0,782.8520000
"HD 202696 c",592.43512,,,,,56.25591,-72.14741,"Radial Velocity","W. M. Keck Observatory",0,188.5460000
"Kepler-1045 b",7.70000,2.690,2.170000,0.210,-0.160,,,"Transit","Kepler",0,942.4850000
"Kepler-107 d",3.80000,0.860,33.100000,0.060,-0.060,,,"Transit","Kepler",0,525.9970000
"HATS-38 b",23.51942,6.882,0.403000,0.191,-0.191,3.49613,-3.49613,"Transit","HATSouth",0,343.5250000
"Kepler-244 c",4.86000,2.050,3.100000,0.870,-0.870,,,"Transit","Kepler",0,1036.4900000
"HD 20003 c",14.44000,3.890,1.350000,,,1.47000,-1.39000,"Radial Velocity","La Silla Observatory",0,41.8316000
"HD 167042 b",540.29000,13.500,1.210000,,,28.60000,-38.14000,"Radial Velocity","Lick Observatory",0,49.6633000
"HD 168443 b",2434.15700,12.600,6.690000,,,30.98700,-30.98700,"Radial Velocity","W. M. Keck Observatory",0,39.6245000
"K2-110 b",16.70000,2.560,5.200000,0.070,-0.070,3.20000,-3.20000,"Transit","K2",0,116.4740000
"K2-317 b",8.91000,2.930,1.950000,0.190,-0.170,,,"Transit","K2",0,176.2910000
"Kepler-1339 b",0.28500,0.710,4.380000,0.060,-0.040,,,"Transit","Kepler",0,371.0490000
"Kepler-668 b",7.75000,2.700,2.160000,0.230,-0.180,,,"Transit","Kepler",0,784.6180000
"K2-273 b",17.90000,4.420,1.140000,1.280,-1.280,,,"Transit","K2",0,308.1050000
"Kepler-735 b",9.01000,2.950,1.930000,0.160,-0.120,,,"Transit","Kepler",0,695.0590000
"K2-188 c",8.40000,2.830,2.040000,0.150,-0.150,,,"Transit","K2",0,446.8210000
"Kepler-114 d",3.90000,2.530,1.320000,0.280,-0.280,1.70000,-1.70000,"Transit","Kepler",0,259.5330000
"Kepler-1234 b",8.30000,2.810,2.060000,0.160,-0.810,,,"Transit","Kepler",0,916.7490000
"Kepler-1153 b",3.64000,1.730,3.860000,0.210,-0.110,,,"Transit","Kepler",0,1119.4900000
"Kepler-220 c",3.09000,1.570,4.390000,0.090,-0.090,,,"Transit","Kepler",0,171.1090000
"Kepler-240 c",102.30000,2.200,52.800000,0.890,-0.890,43.30000,-39.40000,"Transit","Kepler",0,746.9270000
"HD 126525 b",75.32571,10.300,0.379000,,,0.63566,-0.63566,"Radial Velocity","La Silla Observatory",0,37.6506000
"HD 6718 b",533.95440,13.500,1.190000,,,76.27920,-76.27920,"Radial Velocity","La Silla Observatory",0,51.3444000
"Kepler-68 d",267.00000,13.900,0.546000,,,16.00000,-16.00000,"Radial Velocity","W. M. Keck Observatory",0,144.1660000
"OGLE-TR-132 b",375.02000,13.450,0.850000,1.680,-1.230,44.49000,-41.32000,"Transit","OGLE",0,2012.6200000
"Kepler-1377 b",2.10000,1.250,5.910000,0.090,-0.080,,,"Transit","Kepler",0,1146.1000000
"Kepler-1171 b",7.08000,2.560,2.320000,0.680,-0.500,,,"Transit","Kepler",0,573.0000000
"Kepler-1207 b",3.26000,1.620,4.210000,0.510,-0.180,,,"Transit","Kepler",0,1754.1900000
"Kepler-126 d",6.80000,2.500,2.390000,0.050,-0.050,,,"Transit","Kepler",0,237.4010000
"Kepler-1283 b",4.31000,1.910,3.400000,0.790,-0.310,,,"Transit","Kepler",0,2921.9900000
"Kepler-197 e",0.69300,0.910,5.050000,0.040,-0.040,,,"Transit","Kepler",0,330.5750000
"K2-120 b",4.70000,2.010,3.180000,0.130,-0.120,,,"Transit","K2",0,289.5438740
"K2-116 b",0.25700,0.690,4.300000,0.040,-0.040,,,"Transit","K2",0,49.3855000
"K2-24 c",15.40000,7.500,0.200000,0.300,-0.300,1.90000,-1.80000,"Transit","K2",0,170.5620000
"HIP 57274 b",6.35660,2.400,2.530000,,,3.17830,-3.17830,"Radial Velocity","W. M. Keck Observatory",0,25.8618000
"K2-123 b",8.05000,2.760,2.100000,0.160,-0.160,,,"Transit","K2",0,161.5550000
"Kepler-154 c",9.01000,2.950,1.930000,0.620,-0.620,,,"Transit","Kepler",0,915.2120000
"Kepler-389 b",2.89000,1.510,4.610000,0.770,-0.770,,,"Transit","Kepler",0,816.5590000
"Kepler-626 b",5.86000,2.290,2.680000,0.280,-0.200,,,"Transit","Kepler",0,635.6430000
"Kepler-545 b",7.70000,2.690,2.170000,0.300,-0.210,,,"Transit","Kepler",0,818.0010000
"MOA-2009-BLG-266L b",10.40000,3.210,1.730000,,,1.70000,-1.70000,"Microlensing","MOA",0,3040.0000000
"Kepler-176 e",2.70000,1.450,4.870000,0.120,-0.150,,,"Transit","Kepler",0,527.3210000
"OGLE-2018-BLG-1011L b",570.00000,13.500,1.270000,,,1100.00000,-350.00000,"Microlensing","OGLE",0,7100.0000000
"HATS-59 c",4036.44100,12.300,11.900000,,,276.51210,-276.51210,"Radial Velocity","HATSouth",0,642.8840000
"GJ 9827 b",4.91000,1.577,6.930000,0.027,-0.031,0.49000,-0.49000,"Transit","K2",0,29.6610000
"Kepler-294 c",7.80000,2.710,2.150000,1.270,-1.270,,,"Transit","Kepler",0,1357.0100000
"Kepler-228 d",15.40000,4.040,1.280000,1.850,-1.850,,,"Transit","Kepler",0,1644.6100000
"Kepler-23 b",254.30000,1.900,,,,,,"Transit","Kepler",0,835.7560000
"Kepler-251 c",8.10000,2.770,2.090000,0.490,-0.490,,,"Transit","Kepler",0,924.6250000
"Kepler-1623 b",2.27000,1.310,5.550000,0.310,-0.180,,,"Transit","Kepler",0,837.4810000
"Kepler-181 b",2.15000,1.270,5.770000,0.620,-0.620,,,"Transit","Kepler",0,609.2830000
"Kepler-336 c",5.06000,2.100,3.000000,0.370,-0.370,,,"Transit","Kepler",0,768.8600000
"HIP 54373 c",12.44000,3.570,1.500000,,,2.11000,-2.11000,"Radial Velocity","Las Campanas Observatory",0,18.7168000
"K2-141 c",7.40000,7.000,,4.600,-2.800,,,"Transit","K2",0,61.8736000
"K2-161 b",31.10000,6.117,0.747000,1.633,-0.783,,,"Transit","K2",0,916.3190000
"K2-168 b",4.12000,1.860,3.520000,0.240,-0.110,,,"Transit","K2",0,243.9350000
"KIC 8540376 c",6.35000,2.400,2.520000,1.900,-1.400,,,"Transit","Kepler",0,1072.3000000
"LTT 3780 c",8.60000,2.300,3.900000,0.160,-0.150,1.60000,-1.30000,"Transit","Transiting Exoplanet Survey Satellite (TESS)",0,21.9814000
"KIC 8121913 b",667.43965,13.400,1.520000,,,127.13136,-127.13136,"Orbital Brightness Modulation","Kepler",0,707.3030000
"KIC 10068024 b",635.65681,13.400,1.450000,,,127.13136,-127.13136,"Orbital Brightness Modulation","Kepler",0,721.1050000
"KIC 5479689 b",158.91420,14.200,0.305000,,,127.13136,-31.78284,"Orbital Brightness Modulation","Kepler",0,454.9500000
"KMT-2019-BLG-0371L b",2447.27873,12.600,6.720000,,,3604.17414,-1239.53079,"Microlensing","KMTNet",0,7010.0000000
"AU Mic c",13.60000,3.240,2.300000,0.160,-0.160,11.40000,-11.40000,"Transit","Transiting Exoplanet Survey Satellite (TESS)",0,9.7221000
"OGLE-2018-BLG-1428L b",240.00000,14.000,0.481000,,,240.00000,-170.00000,"Microlensing","OGLE",0,6220.0000000
"Kepler-98 b",3.55000,1.990,2.180000,0.220,-0.220,1.60000,-1.60000,"Transit","Kepler",0,350.3150000
"TOI-201 b",133.48860,11.299,0.509000,0.135,-0.168,15.89150,-9.53490,"Transit","Transiting Exoplanet Survey Satellite (TESS)",0,113.8250000
"OGLE-2015-BLG-1649L b",807.00000,13.200,1.930000,,,470.00000,-442.00000,"Microlensing","OGLE",0,4230.0000000
"KOI-351 g",254.26400,8.100,,0.800,-0.800,,,"Transit","Kepler",0,848.2540000
"Kepler-846 b",6.71000,2.480,2.420000,0.320,-0.180,,,"Transit","Kepler",0,1127.1200000
"Kepler-416 b",58.20000,2.480,21.000000,0.990,-0.330,53.40000,-39.50000,"Transit Timing Variations","Kepler",0,690.8190000
"Kepler-1685 b",7.16000,2.577,2.300000,,,,,"Transit","Kepler",0,1141.8900000
"Kepler-123 c",2.79000,1.480,4.730000,0.300,-0.300,,,"Transit","Kepler",0,1021.6600000
"Kepler-372 c",5.02000,2.090,3.020000,0.900,-0.900,,,"Transit","Kepler",0,1493.9500000
"Kepler-402 c",3.05000,1.560,4.410000,0.350,-0.350,,,"Transit","Kepler",0,625.3390000
"Kepler-404 c",3.61000,1.720,3.900000,0.850,-0.850,,,"Transit","Kepler",0,812.5240000
"Kepler-27 c",4385.87000,4.900,,,,,,"Transit","Kepler",0,1044.3600000
"Kepler-296 e",2.96000,1.530,4.100000,0.270,-0.250,,,"Transit","Kepler",0,167.0000000
"Kepler-310 b",1.81000,1.190,5.900000,0.560,-0.560,,,"Transit","Kepler",0,602.2680000
"Kepler-1022 b",6.17000,2.360,2.580000,0.080,-0.280,,,"Transit","Kepler",0,420.0420000
"K2-244 b",3.71000,1.750,3.800000,0.130,-0.100,,,"Transit","K2",0,212.9020000
"K2-315 b",0.80900,0.950,5.180000,0.058,-0.058,,,"Transit","K2",0,56.9686000
"K2-72 e",2.21000,1.290,5.660000,0.140,-0.130,,,"Transit","K2",0,66.4321000
"K2-59 b",6.39000,2.410,2.510000,0.310,-0.310,,,"Transit","K2",0,311.3130000
"TOI-700 c",7.51000,2.650,2.220000,0.160,-0.150,,,"Transit","Transiting Exoplanet Survey Satellite (TESS)",0,31.1265000
"Kepler-595 b",17.40000,3.708,1.880000,0.010,-0.010,7.10000,-3.80000,"Transit","Kepler",0,643.0090000
"WASP-50 b",466.82870,13.070,1.325000,0.482,-0.482,29.24036,-29.24036,"Transit","SuperWASP",0,184.8480000
"HAT-P-24 b",238.37250,14.572,0.440000,2.354,-2.354,79.45750,-79.45750,"Transit","HATNet",0,415.3440000
"HAT-P-42 b",331.80100,14.348,0.610000,1.715,-1.715,26.37900,-26.37900,"Transit","HATNet",0,405.2380000
"K2-151 b",2.83000,1.490,4.700000,0.080,-0.080,,,"Transit","K2",0,69.4798000
"HD 107148 b",66.74100,9.600,0.415000,,,11.44100,-11.44100,"Radial Velocity","W. M. Keck Observatory",0,49.4156000
"HD 24085 b",11.80000,3.460,1.570000,,,3.10000,-3.10000,"Radial Velocity","Las Campanas Observatory",0,54.9004000
"WASP-140 b",775.50520,16.141,1.100000,4.708,-2.018,22.24810,-22.24810,"Transit","SuperWASP-South",0,117.5980000
"Kepler-768 b",3.86000,1.790,3.700000,0.200,-0.130,,,"Transit","Kepler",0,784.5600000
"Kepler-363 b",1.65000,1.160,5.810000,0.190,-0.190,,,"Transit","Kepler",0,762.5960000
"Kepler-307 c",3.64000,2.200,1.740000,0.070,-0.070,0.65000,-0.58000,"Transit","Kepler",0,575.5810000
"Kepler-332 c",1.32000,1.090,5.600000,0.080,-0.080,,,"Transit","Kepler",0,344.1900000
"Kepler-342 d",6.76000,2.490,2.410000,0.480,-0.480,,,"Transit","Kepler",0,781.6110000
"Kepler-364 b",3.02000,1.550,4.460000,0.370,-0.370,,,"Transit","Kepler",0,891.4620000
"WASP-173 A b",1172.79270,13.451,2.840000,0.673,-0.673,57.20940,-57.20940,"Transit","SuperWASP-South",0,232.9800000
"K2-223 b",0.64000,0.890,4.990000,0.100,-0.080,,,"Transit","K2",0,198.6040000
"K2-45 b",36.40000,6.710,0.662000,0.000,0.000,,,"Transit","K2",0,495.3170000
"Kepler-127 c",7.56000,2.660,2.210000,0.140,-0.140,,,"Transit","Kepler",0,352.7940000
"Kepler-11 b",1.90000,1.800,1.720000,0.030,-0.050,1.40000,-1.00000,"Transit","Kepler",0,646.3460000
"Kepler-112 c",6.35000,2.400,2.520000,0.580,-0.580,,,"Transit","Kepler",0,513.2060000
"BD+20 2457 c",3963.17000,12.400,11.400000,,,,,"Radial Velocity","McDonald Observatory",0,1539.7100000
"CoRoT-5 b",148.42000,15.558,0.217000,0.516,-0.527,14.93700,-7.62800,"Transit","CoRoT",0,882.4720000
"WASP-101 b",162.09330,16.029,0.240000,1.009,-1.009,25.42640,-25.42640,"Transit","SuperWASP",0,201.2240000
"WASP-157 b",182.43442,11.190,0.640000,0.280,-0.280,29.55819,-29.55819,"Transit","SuperWASP",0,334.0370000
"WASP-148 b",92.48853,8.093,0.960000,0.616,-0.616,7.94575,-7.94575,"Transit","SuperWASP-North",0,246.3530000
"Kepler-1035 b",1.71000,1.170,5.870000,0.280,-0.110,,,"Transit","Kepler",0,562.1160000
"Kepler-227 c",9.48000,3.040,1.850000,1.530,-1.530,,,"Transit","Kepler",0,1083.0600000
"HD 164922 d",4.00000,1.830,3.590000,,,1.00000,-1.00000,"Radial Velocity","Roque de los Muchachos Observatory",0,22.0016000
"Kepler-238 d",9.64000,3.070,1.830000,0.570,-0.570,,,"Transit","Kepler",0,1798.7500000
"Kepler-238 b",3.64000,1.730,3.860000,0.400,-0.400,,,"Transit","Kepler",0,1798.7500000
"nu Oph c",7838.32346,12.000,24.900000,,,,,"Radial Velocity","Okayama Astrophysical Observatory",0,46.2107000
"WASP-107 c",115.00000,13.200,0.275000,,,13.00000,-13.00000,"Radial Velocity","Multiple Observatories",0,64.7414000
"OGLE-2012-BLG-0026L b",46.10000,7.720,0.551000,,,2.60000,-2.60000,"Microlensing","OGLE",0,4019.0000000
"K2-148 b",2.33000,1.330,5.440000,0.190,-0.180,,,"Transit","K2",0,124.4580000
"Kepler-1411 b",8.35000,2.820,2.050000,0.430,-0.240,,,"Transit","Kepler",0,1660.4800000
"Kepler-172 e",8.05000,2.760,2.100000,0.560,-0.560,,,"Transit","Kepler",0,828.5920000
"Kepler-1254 c",2.24000,1.300,5.600000,0.070,-0.120,,,"Transit","Kepler",0,622.8180000
"Kepler-154 d",14.10000,3.840,1.370000,0.320,-0.240,,,"Transit","Kepler",0,915.2120000
"Kepler-1520 b",28.10000,5.770,0.804000,0.220,-0.300,,,"Transit","Kepler",0,607.9170000
"Kepler-652 b",6.76000,2.490,2.410000,0.060,-0.050,,,"Transit","Kepler",0,394.5500000
"Kepler-1541 b",1.65000,1.160,5.810000,0.100,-0.080,,,"Transit","Kepler",0,416.6920000
"GJ 1148 b",96.70000,11.900,0.315000,,,1.41000,-1.02000,"Radial Velocity","W. M. Keck Observatory",0,11.0143000
"HD 187123 b",166.21800,14.200,0.319000,,,13.66600,-13.66600,"Radial Velocity","W. M. Keck Observatory",0,45.9548000
"HD 216536 b",333.72150,13.800,0.698000,,,127.13200,-127.13200,"Radial Velocity","McDonald Observatory",0,376.2330000
"HD 63433 c",7.61000,2.670,2.200000,0.120,-0.120,,,"Transit","Transiting Exoplanet Survey Satellite (TESS)",0,22.4035000
"HD 72659 b",1223.64550,13.000,3.060000,,,73.10090,-73.10090,"Radial Velocity","W. M. Keck Observatory",0,51.8949000
"Kepler-482 b",6.17000,2.360,2.580000,0.370,-0.140,,,"Transit","Kepler",0,313.0680000
"Kepler-87 b",324.20000,13.490,0.729000,0.550,-0.550,8.80000,-8.80000,"Transit","Kepler",0,1232.9000000
"K2-33 b",1175.97100,5.040,,0.340,-0.370,,,"Transit","K2",0,139.2680000
"Kepler-1537 b",1.76000,1.180,5.890000,0.060,-0.090,,,"Transit","Kepler",0,517.2920000
